,N,P,K,temperature,humidity,ph,rainfall,label
7,97,87,54,29.0,76.36277998582875,6.0,109.49717159033042,banana
8,94,83,52,25.0,84.95444744207994,6.0,110.69246271546449,banana
9,115,76,46,25.0,83.1965951862449,6.0,113.9848705529137,banana
10,83,93,51,29.0,77.98016808259513,6.0,105.20327556033618,banana
11,104,76,49,28.0,83.8100159018797,6.0,107.44450283755032,banana
12,107,71,51,26.0,83.55753299728605,6.0,106.93715384784622,banana
13,97,92,52,26.0,79.65019441283114,6.0,100.21370335369758,banana
14,116,94,55,27.0,82.52002434125818,6.0,110.67392752032924,banana
15,104,86,53,27.0,83.1990293078872,6.0,111.75223027489992,banana
16,118,82,55,26.0,80.31007824675974,6.0,108.76724818295823,banana
17,100,77,54,30.0,75.7559700989727,6.0,109.26161939162255,banana
18,114,72,48,26.0,84.73404883606575,6.0,113.65670540923976,banana
19,111,71,49,26.0,79.21030027446156,6.0,91.84659963189878,banana
0,106,72,50,27.0,79.24372702249329,6.0,103.47290010152358,banana
1,107,73,52,27.0,78.59187865151787,6.0,95.32268742449283,banana
2,100,91,48,27.0,82.89017922099117,6.0,104.00401326370348,banana
3,97,89,53,29.0,81.22642869186492,6.0,92.28003870074676,banana
4,119,89,45,26.0,82.63341903978392,6.0,108.36493819819437,banana
5,93,79,48,26.0,80.70877169767725,6.0,113.55205462761703,banana
6,110,73,55,28.0,79.18382870748027,6.0,110.17518356488677,banana
7,104,93,45,27.0,75.71654056277032,6.0,112.9289676065986,banana
8,95,73,49,28.0,82.12138850810763,6.0,99.04462658607314,banana
9,90,82,54,29.0,82.49346590060355,6.0,109.45436100462123,banana
10,97,89,46,30.0,75.46281676401424,6.0,107.17689170751623,banana
11,104,74,49,28.0,77.31572525848318,6.0,105.21521405139464,banana
12,90,80,47,27.0,81.55525909733747,6.0,109.36930262618192,banana
13,103,76,45,26.0,79.86950748001333,6.0,93.05254833461709,banana
14,108,81,52,28.0,76.18761005958609,6.0,105.69576843157444,banana
15,107,85,52,26.0,81.75953369515697,6.0,94.4572215287588,banana
16,103,78,51,25.0,84.85669987019091,6.0,94.14252660917317,banana
17,99,91,52,30.0,80.2322491207188,6.0,108.71600986124844,banana
18,100,72,51,29.0,81.69183208950346,6.0,106.84289743806517,banana
19,94,74,53,29.0,83.34726943012156,6.0,93.19595443778692,banana
0,107,80,48,29.0,82.32268776926291,6.0,110.16016530521819,banana
1,81,95,49,27.0,82.12623089302896,6.0,109.90082436865202,banana
2,111,72,47,27.0,84.12842044573284,6.0,90.29416285009012,banana
3,100,91,54,27.0,81.55344569147871,6.0,94.36622475252813,banana
4,92,71,54,29.0,84.07150207602903,6.0,103.95463977082863,banana
5,106,75,46,25.0,84.40518509391937,6.0,95.82423928869392,banana
6,92,74,45,28.0,75.60168766537232,6.0,104.49440650575607,banana
7,103,79,51,25.0,79.31715948077623,6.0,95.03667570186857,banana
8,94,88,47,25.0,84.5303700345878,6.0,106.9399904717608,banana
9,80,94,52,30.0,75.43228630598266,6.0,99.90119906471737,banana
10,97,76,50,28.0,81.69298887510375,6.0,107.39193691029382,banana
11,105,71,52,27.0,76.10826289315575,6.0,101.76512970324634,banana
12,116,75,52,26.0,82.66032075818522,6.0,90.59903302857629,banana
13,107,82,51,25.0,77.78317443244987,6.0,113.78922186039978,banana
14,116,72,47,29.0,81.45479771271049,6.0,111.02267652988422,banana
15,102,90,47,29.0,77.71593601598464,6.0,104.09119273980878,banana
16,110,70,52,27.0,79.70273331005615,6.0,90.87466912376819,banana
17,90,88,54,26.0,78.11927640343941,6.0,110.40660506795788,banana
18,110,72,48,28.0,75.83579794219638,6.0,112.70905267822361,banana
19,102,93,51,30.0,75.3005308023589,6.0,101.92284022133919,banana
0,91,82,52,29.0,79.29923887332787,6.0,94.31457592190063,banana
1,111,83,48,28.0,78.5461923541164,6.0,116.57166146146116,banana
2,111,94,45,26.0,78.97640400455245,6.0,109.69820553647013,banana
3,114,73,50,28.0,79.23796302628686,6.0,94.42479787157068,banana
4,114,84,49,26.0,79.00277713035351,6.0,100.7665546027182,banana
5,97,94,54,29.0,83.43475904957772,6.0,115.79938820887418,banana
6,99,75,53,27.0,84.00006804679202,6.0,90.22793717952224,banana
7,102,79,48,28.0,84.44875289451556,6.0,100.21214816598204,banana
8,86,74,51,26.0,79.7587727839674,6.0,105.76471053310604,banana
9,104,76,53,29.0,79.14714180581171,6.0,101.68906441260492,banana
10,99,75,50,26.0,84.94568703507349,6.0,110.87460990039308,banana
11,87,90,47,28.0,79.19224968791241,6.0,105.4465261363731,banana
12,120,76,53,25.0,84.18480100122231,6.0,90.85036995721747,banana
13,114,81,47,27.0,84.7198531219204,6.0,96.75663714307827,banana
14,91,90,54,29.0,80.36282532090011,6.0,104.19744530886167,banana
15,97,76,52,27.0,75.45250282060206,6.0,116.59313531285514,banana
16,109,83,46,28.0,81.29871124489155,6.0,114.62898686437352,banana
17,103,90,55,27.0,79.07993022116585,6.0,116.2472873227351,banana
18,93,79,50,25.0,81.31228459599913,6.0,93.26221549504577,banana
19,84,80,50,27.0,83.76260000257848,6.0,103.50524050327599,banana
1000,91,94,46,29.36792366,76.24900101,6.149934034,92.82840911,banana
1001,105,95,50,27.33368994,83.67675197,5.849076099,101.0494791,banana
1002,108,92,53,27.40053601,82.96221306,6.276800323,104.9378,banana
1003,86,76,54,29.3159075,80.11585705,5.926824754,90.10978128,banana
1004,80,77,49,26.05433004,79.39654531,5.519088423,113.2297373,banana
1005,93,94,53,25.86632408,84.42379269,6.079178787999999,114.5357503,banana
1006,90,92,55,27.00932084,80.18546798,6.13465588,97.32531705,banana
1007,108,89,53,29.55054817,78.06762846,5.808497603999999,99.34482238,banana
1008,108,88,55,26.28845991,83.390039,5.891458107,113.8729798,banana
1009,105,77,52,29.16226551,76.16151562,5.816622478999999,100.0075679,banana
1010,118,88,52,28.65003945,82.68752542,5.8431631610000005,98.75084366,banana
1011,101,87,54,29.07311132,76.50045221,6.376756632999999,100.1692639,banana
1012,95,75,50,28.08166093,75.26429821,5.623615687000001,118.2761894,banana
1013,106,85,53,27.1994597,78.80860679999998,5.91505509,99.72430835,banana
1014,86,95,49,28.05484146,78.04602887,6.458714879,108.3957179,banana
1015,83,79,55,25.14748006,83.34688193,5.565028635,98.66679427,banana
1016,85,95,47,25.94019018,78.3422098,6.211833161,119.84797,banana
1017,109,79,45,27.66752761,79.68542782,6.490074429,108.66464,banana
1018,100,76,45,25.56703012,75.94067692,5.590236025,102.7867717,banana
1019,117,86,48,28.6956201,82.54195839,6.225225238999999,116.1616839,banana
1020,114,94,53,26.33544853,76.8532006,6.190757458999999,118.6858263,banana
1021,110,78,50,25.93730186,78.89864446,5.915568968,98.21747528,banana
1022,94,70,48,25.13686519,84.88394407,6.195152442,91.46442491,banana
1023,80,71,47,27.50527651,80.79783998,6.156373499,105.0776992,banana
1024,114,79,51,26.21009246,82.34429458,6.313197204,112.0700033,banana
1025,88,78,45,29.10403455,79.19588629,6.324270089,92.07835761,banana
1026,112,73,48,29.244063800000006,77.32017166,5.7074889870000005,90.66727868,banana
1027,117,76,47,25.56202173,77.38229006,6.119216009,93.10247183,banana
1028,111,87,48,26.3985515,81.36028902,5.571401169,98.16752001,banana
1029,89,83,47,28.09577643,77.79586769,5.63127166,109.5408614,banana
1030,93,91,47,27.84767901,83.31110751,6.101241579,117.2878912,banana
1031,92,81,52,27.39341554,81.4654833,6.438137278999998,94.31102057,banana
1032,105,74,45,25.14517635,81.38204104,6.098369122,119.218154,banana
1033,102,71,48,28.65456263,79.28693687,5.695267822000001,102.4633775,banana
1034,94,91,51,29.16093424,76.67484233,5.6180944460000015,109.575944,banana
1035,116,71,47,27.57278064,82.0638878,6.435785799,91.34276507,banana
1036,117,79,49,25.40909896,82.36208097,6.176644228,112.9794804,banana
1037,119,72,55,25.99069521,83.33983116,6.220643671,112.0777152,banana
1038,99,73,53,26.29039046,81.06003778,5.8717022110000014,118.6730366,banana
1039,91,84,52,29.14827211,78.71024836,6.390741836,117.536781,banana
1040,80,90,47,26.59743595,79.35898915,6.21084479,107.3944717,banana
1041,101,70,48,25.36059237,75.03193255,6.012696655,116.5531455,banana
1042,108,89,53,29.12036889,80.18080728,5.908770059,112.3982055,banana
1043,100,80,52,27.53911354,77.25629897,6.049801781,110.3262123,banana
1044,109,91,53,29.66727337,83.51014178,6.010095852999999,110.2511102,banana
1045,82,78,46,25.05802193,84.97323747,5.738678895,110.4408803,banana
1046,106,70,55,25.86824781,78.52399914,5.74055541,116.3019555,banana
1047,90,86,52,25.85036988,81.95580471,5.793260262,119.08561709999998,banana
1048,83,95,50,26.51682337,77.79913575,5.50947065,108.8547508,banana
1049,119,90,48,28.66725136,79.59242542,5.986442306,118.2583441,banana
1050,107,72,45,28.14938935,81.54448882,5.790768046,91.40508414,banana
1051,116,81,55,26.42313317,83.69950440000002,5.915546415,95.12322062,banana
1052,101,75,50,26.59386409,81.40740301,6.242528277999999,109.9825551,banana
1053,93,81,50,27.71822477,76.57853189,6.0360792660000016,102.2099836,banana
1054,95,75,45,28.98333432,82.95958244,5.829898502000001,109.022564,banana
1055,107,71,55,29.42017919,83.96754496,6.088064451,117.229079,banana
1056,83,94,47,27.39872329,81.10523402,6.469370954,112.1355384,banana
1057,102,73,54,26.4020227,84.41007614,5.720726906,111.0162259,banana
1058,86,79,45,27.81251452,82.69285419,5.80766417,99.20961514,banana
1059,117,86,53,25.19640218,83.55829874,5.703381727999999,115.8586081,banana
1060,111,79,53,28.31193338,75.77363772,6.165001277999999,119.695765,banana
1061,95,74,50,25.90113128,80.47152737,6.002481605,110.10323,banana
1062,91,75,55,27.48612983,76.11239849,6.212369363,109.2768851,banana
1063,93,83,46,29.38254012,83.50423735,5.765308943,109.2486647,banana
1064,92,85,51,29.22118628,81.08183635,5.740764682000001,108.8616474,banana
1065,104,80,54,27.09062164,81.33506906,5.879119455,110.1331182,banana
1066,103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,banana
1067,92,75,45,29.01207743,77.95192527,5.674403358999999,90.43495443,banana
1068,93,85,49,27.96799119,79.28625709,5.694243847,119.4765557,banana
1069,120,87,52,28.0764455,76.05522115,5.905494703,118.99235729999998,banana
1070,108,72,46,25.16278237,84.97849241,6.110844721,90.94554618,banana
1071,105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,banana
1072,98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,banana
1073,111,88,55,29.44795403,78.34971537,5.505393832999999,96.45042585,banana
1074,97,74,45,26.47522633,78.51833782,5.677719902000001,113.1161095,banana
1075,95,82,48,27.39489579,83.31172003,5.719014989,92.78133617,banana
1076,89,91,55,25.08347445,80.26173100000003,6.275572297999999,94.32961456,banana
1077,89,85,55,26.671983500000003,76.48541655,6.275384607,91.73358569,banana
1078,118,88,51,25.44926208,79.49221962,6.201911642000001,100.6619171,banana
1079,101,92,45,28.22776705,80.64303840000002,5.758054257,98.00403016,banana
1080,99,92,47,28.127950899999995,77.48247073,6.3239336470000005,103.5045395,banana
1081,82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,banana
1082,90,86,55,27.96236771,84.15403614,5.644486582000001,97.55986676,banana
1083,95,88,52,28.00316034,78.90085998,6.235461772000001,94.68180316,banana
1084,104,73,46,29.1400919,80.1190228,6.28236237,90.45142867,banana
1085,102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,banana
1086,100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,banana
1087,94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,banana
1088,99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,banana
1089,112,87,48,27.19711623,77.39706290000002,6.200111067999999,99.46950465,banana
1090,117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,banana
1091,96,86,51,29.90888522,76.98740841,6.257369799,91.99964712,banana
1092,113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,banana
1093,105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,banana
1094,85,89,51,29.21144871,84.70189923,6.1581644220000005,108.5501443,banana
1095,108,94,47,27.35911627,84.54625006,6.387431382999999,90.81250457,banana
1096,92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,banana
1097,110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,banana
1098,82,75,55,27.34585147,78.48738349999998,6.281069505,92.15524332,banana
1099,117,81,53,29.50704598,78.20585613,5.507641777999999,98.12565829,banana
0,7,26,27,26.0,95.23766946,6.0,187.66013850829987,coconut
1,26,11,32,28.0,94.61455011,6.0,162.66507270980844,coconut
2,25,29,33,26.0,94.51489721,6.0,142.0770002038466,coconut
3,2,19,26,26.0,93.88774675,6.0,218.77965381780928,coconut
4,35,15,31,29.0,91.54531818,6.0,143.12889275795277,coconut
5,11,24,35,29.0,90.30498239,6.0,173.66546616210744,coconut
6,1,19,28,26.0,92.29740584,6.0,150.78675545359752,coconut
7,31,7,30,30.0,90.42227227,6.0,217.4315078691196,coconut
8,10,23,35,27.0,99.3846761,6.0,203.83312896782803,coconut
9,35,13,30,30.0,91.49646465,6.0,202.6632565017703,coconut
10,19,28,29,28.0,99.9496489,6.0,209.6737980606662,coconut
11,24,23,31,25.0,90.84032545,6.0,214.8668096147306,coconut
12,22,25,33,27.0,92.67898538,6.0,198.31539738023173,coconut
13,22,21,29,29.0,90.75195701,6.0,184.08811270163835,coconut
14,14,12,35,27.0,95.02698061,6.0,163.78081931113474,coconut
15,20,23,32,25.0,95.09544294,6.0,151.73955335637544,coconut
16,31,22,35,29.0,91.81310076,6.0,182.31296458996147,coconut
17,22,13,31,29.0,93.14152027,6.0,165.6548995331058,coconut
18,12,14,32,25.0,94.80403474,6.0,157.20005283976667,coconut
19,28,24,33,27.0,94.74466276,6.0,187.47522395749695,coconut
0,22,24,28,26.0,99.7885614,6.0,198.08831998401263,coconut
1,24,24,34,29.0,95.86222551,6.0,140.00302759257934,coconut
2,35,15,34,27.0,90.83415838,6.0,165.8451827867021,coconut
3,20,30,30,26.0,92.43330946,6.0,200.79263145628957,coconut
4,12,21,27,25.0,98.89988981,6.0,219.30424864205548,coconut
5,38,20,31,27.0,98.57583741,6.0,147.4354417423918,coconut
6,20,30,32,27.0,98.7472736,6.0,160.36375425183684,coconut
7,32,17,26,25.0,91.7167698,6.0,214.4971485220431,coconut
8,15,17,28,30.0,97.92380478,6.0,141.48237627316828,coconut
9,17,23,34,28.0,90.36809313,6.0,224.52421138831193,coconut
10,9,24,35,28.0,98.99587295,6.0,167.5922458499335,coconut
11,38,26,35,25.0,90.46774506,6.0,186.15224913094067,coconut
12,8,23,33,26.0,96.70282535,6.0,181.80903079600557,coconut
13,28,8,29,27.0,93.56692076,6.0,168.69247932368012,coconut
14,24,17,30,27.0,98.6939939,6.0,194.75761766016075,coconut
15,9,21,31,28.0,91.9141108,6.0,194.72879274743656,coconut
16,34,10,28,28.0,94.81169896,6.0,158.28257845434086,coconut
17,12,20,34,30.0,92.64513745,6.0,151.35770173131905,coconut
18,40,8,29,29.0,98.19693813,6.0,182.42564172631484,coconut
19,25,19,34,28.0,94.70170222,6.0,190.54619577400416,coconut
1800,18,30,29,26.762749300000007,92.86056895,6.4200187170000005,224.5903664,coconut
1801,37,23,28,25.61294367,94.3138837,5.7400545670000005,224.3206759,coconut
1802,13,28,33,28.130115000000004,95.64807631,5.686972967000001,151.0761899,coconut
1803,2,21,35,25.02887163,91.53720922,6.293662362999999,179.8248944,coconut
1804,10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,coconut
1805,7,11,32,29.25902906,95.11294697,5.542169138999999,184.7624496,coconut
1806,39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,coconut
1807,34,6,27,25.84726298,90.92669463,5.8607404810000014,147.8888994,coconut
1808,31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,coconut
1809,25,7,35,28.38503882,99.18843684,5.55771171,189.67113490000003,coconut
1810,16,18,26,28.43647052,91.81320717,5.568365926,145.54144130000003,coconut
1811,26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,coconut
1812,27,8,32,27.00648436,96.46168931,5.627860548999998,144.3331315,coconut
1813,37,18,30,27.63551259,99.34854917,6.38488418,157.91715369999997,coconut
1814,19,15,34,26.29644905,99.65809151,5.6858890660000005,215.9195049,coconut
1815,0,19,33,27.1326009,95.23797989,6.234458417000001,204.7206567,coconut
1816,31,20,26,25.56567803,97.61361544,6.443168642000001,199.7936345,coconut
1817,9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,coconut
1818,22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,coconut
1819,31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,coconut
1820,34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,coconut
1821,24,6,32,28.11321494,90.01734526,6.387067562,172.48136409999995,coconut
1822,1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,coconut
1823,31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,coconut
1824,10,9,28,29.01256899,94.01014388,6.282955072999999,150.05003119999995,coconut
1825,36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,coconut
1826,38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,coconut
1827,11,6,25,28.69164799,96.65248672,6.081568052000001,178.9635457,coconut
1828,16,14,30,29.70931288,96.30484325,6.37466756,209.84539930000005,coconut
1829,33,14,35,27.14865285,96.66355213,6.027707171,149.2433497,coconut
1830,16,6,29,29.28725038,91.95614918,5.868285082000001,132.1491176,coconut
1831,32,11,31,25.06871967,93.31410447,6.205931637999999,134.84190690000003,coconut
1832,38,14,30,26.92449525,91.20106019,5.5707453860000005,194.9022136,coconut
1833,8,6,33,28.27804288,93.64761266,6.095261012999999,171.9457959,coconut
1834,23,6,33,29.18032562,92.73041222,6.025789594,204.9603677,coconut
1835,29,25,35,28.3575072,91.64509299,5.542873799,160.73069909999995,coconut
1836,24,14,33,29.38072512,93.27565685,6.366219551,218.5241851,coconut
1837,32,12,30,25.39241091,98.08951196,5.579845008,218.080385,coconut
1838,30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,coconut
1839,14,21,35,29.52501367,91.91185319,6.121005506,194.3100272,coconut
1840,27,22,29,28.83214859,92.17170353,6.000248647,145.41723869999996,coconut
1841,40,5,29,28.48444906,97.76865458,5.820978791,160.389421,coconut
1842,17,11,32,28.74013335,93.39676499,5.620733794,156.76508230000005,coconut
1843,30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,coconut
1844,28,10,30,29.8690834,91.14723422,6.305740522000001,192.7678575,coconut
1845,39,7,29,27.54273211,94.59086121,6.362544111,150.2012138,coconut
1846,32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,coconut
1847,7,15,32,25.03512351,95.89739958,6.182232762000001,174.796583,coconut
1848,29,17,29,29.20394909,95.66997327,5.959493188,211.2506267,coconut
1849,34,15,34,27.05826457,91.10510371,5.677282677999999,224.70069530000004,coconut
1850,14,23,25,26.18552389,96.96637916,5.6121227970000005,135.4186222,coconut
1851,18,19,29,27.59376845,92.48519606,6.206077742000001,162.8432736,coconut
1852,7,21,35,25.76011662,94.65830608,5.764812076,131.24514140000002,coconut
1853,24,27,34,28.87862994,95.11320315,6.203376525,145.0583117,coconut
1854,39,29,29,26.50908611,94.48414544,6.143662699,199.8778403,coconut
1855,29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,coconut
1856,10,24,27,27.57283516,94.90485697,5.7084096010000005,145.9298935,coconut
1857,0,29,32,28.05912437,98.3670985,5.868255858,171.65163959999995,coconut
1858,32,11,31,29.51611558,92.56492864,6.461225827000001,131.2116167,coconut
1859,37,10,32,28.96318258,95.16333673,6.165084855,222.803013,coconut
1860,20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,coconut
1861,31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,coconut
1862,17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,coconut
1863,1,12,30,27.754298,95.94643831,5.56222383,131.09000759999998,coconut
1864,6,13,29,27.31155708,99.96906006,5.832608027999999,201.8258633,coconut
1865,15,28,32,28.84270971,99.64328526,6.2185718739999984,224.4016682,coconut
1866,27,24,29,26.61423461,96.97300803,6.142010637,191.006688,coconut
1867,3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,coconut
1868,8,26,26,25.54759871,91.64194826,5.702484758,212.867626,coconut
1869,20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,coconut
1870,26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,coconut
1871,1,6,35,27.02269204,95.71935435,6.231662767,147.16824590000004,coconut
1872,27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,coconut
1873,23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,coconut
1874,0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,coconut
1875,38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,coconut
1876,25,12,26,28.56973521,95.67906668,6.436314406,134.83703480000003,coconut
1877,40,5,32,26.07010807,96.7036223,5.981169595,143.533473,coconut
1878,0,19,31,25.51791333,94.38420565,6.271952832999999,178.7297725,coconut
1879,26,9,32,25.9490364,94.73860514,6.470465614,144.15711090000005,coconut
1880,35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,coconut
1881,19,30,30,29.56549169,91.40896307,5.826381164,224.83157290000003,coconut
1882,31,13,33,29.69952329,95.21224392,6.342463714,148.30036919999995,coconut
1883,17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,coconut
1884,2,30,30,26.00175125,94.79998418,6.331051715,209.540094,coconut
1885,30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,coconut
1886,8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,coconut
1887,18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,coconut
1888,8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,coconut
1889,40,22,29,27.55821802,99.98187601,5.735364307,174.62564809999995,coconut
1890,27,10,33,27.81132822,97.48410555,6.465906333,154.06212209999995,coconut
1891,21,20,31,25.60033702,99.7240104,5.855457599,165.82487319999996,coconut
1892,3,9,35,26.91641934,99.84671638,6.318552972999999,225.6323656,coconut
1893,22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,coconut
1894,27,8,30,26.44600063,98.29937782,6.008386282999999,221.2258168,coconut
1895,22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,coconut
1896,28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,coconut
1897,23,21,26,26.45488737,93.45042636,5.901495543999999,149.2220255,coconut
1898,37,5,34,25.79490531,93.84150618,5.779032666,152.42387119999995,coconut
1899,19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,coconut
0,87,29,51,25.0,82.43228821317516,7.0,50.34932704025518,watermelon
1,102,16,50,25.0,81.46017569646078,7.0,58.57753503963036,watermelon
2,84,14,53,26.0,86.929836119232,7.0,54.6128187356333,watermelon
3,95,5,54,25.0,89.65467541216373,7.0,54.03159959769749,watermelon
4,113,19,47,25.0,82.03212136619221,7.0,54.48224592701946,watermelon
5,116,20,49,25.0,87.66020908170432,6.0,55.59114684412202,watermelon
6,85,27,53,25.0,86.98547203137136,6.0,55.10616606246906,watermelon
7,111,26,53,26.0,84.87857101409541,6.0,41.89144439389799,watermelon
8,97,8,48,26.0,86.36959076782591,7.0,42.381727206897,watermelon
9,101,11,52,26.0,86.95516967696484,7.0,43.20827184655279,watermelon
10,109,10,50,25.0,88.3624285476805,6.0,50.89813673140808,watermelon
11,117,23,54,27.0,88.71285276028742,6.0,46.56523150670036,watermelon
12,116,20,52,24.0,85.24513456813237,7.0,59.50495146327731,watermelon
13,117,9,53,24.0,80.89702133128213,7.0,45.13439876981903,watermelon
14,86,11,55,26.0,83.99860722289806,7.0,54.58969150937718,watermelon
15,103,29,51,27.0,86.719828681588,6.0,59.05647115912866,watermelon
16,97,26,55,24.0,81.25942170014356,6.0,50.22196265382905,watermelon
17,116,12,46,26.0,89.78421082699496,6.0,58.6311627824635,watermelon
18,86,21,47,25.0,81.53358528922655,6.0,54.28210426469439,watermelon
19,120,20,53,26.0,83.64543445839396,6.0,41.25206555523947,watermelon
0,93,6,51,25.0,82.86145641550533,7.0,48.30539178715214,watermelon
1,108,27,52,27.0,87.92188287519127,6.0,54.24390281248932,watermelon
2,94,5,52,27.0,86.934036189129,6.0,47.4938706913594,watermelon
3,102,9,54,27.0,85.01305937864076,6.0,42.84163399431481,watermelon
4,117,15,53,24.0,85.70330668133663,7.0,53.11174986712715,watermelon
5,111,25,50,27.0,87.082802063637,6.0,42.8637974777838,watermelon
6,115,28,50,25.0,87.09055869130546,6.0,51.74204351906231,watermelon
7,100,16,53,26.0,87.06970293833905,6.0,57.47257603913521,watermelon
8,108,15,51,26.0,87.16069514091144,6.0,54.85404692510791,watermelon
9,113,14,52,25.0,87.59093763052348,6.0,45.05470774826865,watermelon
10,117,26,47,26.0,85.51513414251434,7.0,56.60971275006157,watermelon
11,95,24,49,25.0,80.09581925200499,6.0,43.06769856721994,watermelon
12,84,13,53,24.0,87.69812879906175,6.0,47.27892914709758,watermelon
13,82,11,49,25.0,87.20479609912633,7.0,41.01688062178951,watermelon
14,106,20,52,27.0,89.08317533422765,7.0,44.53972756667986,watermelon
15,108,22,49,27.0,80.12895491374938,6.0,44.75314719439984,watermelon
16,109,10,48,27.0,87.77877135594288,6.0,50.57920367917395,watermelon
17,87,9,47,24.0,85.04475613134032,7.0,51.77615343351953,watermelon
18,103,24,45,26.0,81.78220983693134,6.0,50.88415465245328,watermelon
19,107,22,49,26.0,80.75727112145393,7.0,46.51396958985997,watermelon
0,89,8,52,26.0,88.25576600234015,7.0,54.99293699981182,watermelon
1,99,17,48,24.0,86.75533931819227,6.0,52.23004525180288,watermelon
2,93,7,54,27.0,87.21488392202163,6.0,57.72074967364644,watermelon
3,106,7,51,26.0,88.90192440481526,6.0,53.51120237011958,watermelon
4,107,18,49,26.0,88.85681649638595,7.0,48.35269970744123,watermelon
5,102,8,54,25.0,86.04030621303878,6.0,47.52441330441893,watermelon
6,89,20,47,26.0,86.28598521118309,6.0,58.45740451630556,watermelon
7,112,10,49,24.0,83.39314540896693,7.0,52.85583177028372,watermelon
8,87,12,50,25.0,80.17856663964565,6.0,41.1093830885543,watermelon
9,104,22,47,25.0,84.92875667844197,7.0,47.24261463243101,watermelon
10,82,12,52,26.0,83.08440002608208,6.0,48.4316962082023,watermelon
11,95,15,48,27.0,88.24618445869079,7.0,48.43858247411121,watermelon
12,83,6,49,26.0,86.61802742368977,6.0,51.30425163350581,watermelon
13,94,27,48,26.0,86.5439960758332,7.0,44.24830169489902,watermelon
14,109,9,47,26.0,80.23195271614138,6.0,49.86888585002372,watermelon
15,104,12,53,26.0,89.96861762391838,6.0,50.04309211463264,watermelon
16,98,29,52,24.0,80.7686812054688,7.0,52.33355891236214,watermelon
17,83,9,50,27.0,87.01383247618226,7.0,49.36192366177286,watermelon
18,114,15,52,24.0,88.75151408446762,7.0,57.49165480160689,watermelon
19,83,27,45,25.0,88.61177477474196,7.0,54.56749474375592,watermelon
0,105,11,49,25.0,81.70429418076743,6.0,50.43253513274946,watermelon
1,110,14,54,26.0,85.21506463081877,7.0,42.17081428428142,watermelon
2,113,28,52,24.0,80.06228083327724,6.0,45.41225056853509,watermelon
3,115,21,53,26.0,84.66411857683038,7.0,52.65236022347773,watermelon
4,108,9,55,27.0,89.28229109965797,6.0,56.37079359555072,watermelon
5,109,22,46,25.0,81.98457603999864,7.0,57.28046562533667,watermelon
6,113,7,53,26.0,88.84182736364278,6.0,48.59410162765781,watermelon
7,98,12,48,26.0,88.81061333753135,6.0,49.38690359533922,watermelon
8,95,8,50,27.0,80.7558452962018,6.0,50.60302905651856,watermelon
